simulation_id,finalist_1,finalist_2,finalist_pair_key,champion,runner_up,semifinalists,fallback_mapping_used
460,Spain,England,England vs Spain,England,Spain,,True
461,Spain,England,England vs Spain,England,Spain,,True
462,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
463,Spain,England,England vs Spain,Spain,England,,True
464,Spain,England,England vs Spain,England,Spain,,True
465,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
466,Spain,England,England vs Spain,Spain,England,,True
467,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
468,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
469,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
470,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
471,Spain,England,England vs Spain,England,Spain,,True
472,Spain,England,England vs Spain,Spain,England,,True
473,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
474,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
475,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
476,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
477,Spain,England,England vs Spain,Spain,England,,True
478,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
479,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
480,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
481,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
482,Spain,England,England vs Spain,Spain,England,,True
483,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
484,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
485,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
486,Spain,England,England vs Spain,Spain,England,,True
487,Spain,England,England vs Spain,England,Spain,,True
488,Spain,England,England vs Spain,England,Spain,,True
489,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
490,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
491,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
492,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
493,Spain,England,England vs Spain,England,Spain,,True
494,Spain,England,England vs Spain,Spain,England,,True
495,Spain,England,England vs Spain,England,Spain,,True
496,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
497,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
498,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
499,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
500,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
501,Spain,England,England vs Spain,Spain,England,,True
502,Spain,England,England vs Spain,Spain,England,,True
503,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
504,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
505,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
506,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
507,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
508,Spain,England,England vs Spain,Spain,England,,True
509,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
510,Spain,England,England vs Spain,Spain,England,,True
511,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
512,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
513,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
514,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
515,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
516,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
517,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
518,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
519,Spain,England,England vs Spain,Spain,England,,True
520,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
521,Spain,England,England vs Spain,England,Spain,,True
522,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
523,Spain,England,England vs Spain,Spain,England,,True
524,Spain,England,England vs Spain,England,Spain,,True
525,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
526,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
527,Spain,England,England vs Spain,Spain,England,,True
528,Spain,England,England vs Spain,England,Spain,,True
529,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
530,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
531,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
532,Spain,England,England vs Spain,England,Spain,,True
533,Spain,England,England vs Spain,England,Spain,,True
534,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
535,Spain,England,England vs Spain,Spain,England,,True
536,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
537,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
538,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
539,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
540,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
541,Spain,England,England vs Spain,England,Spain,,True
542,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
543,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
544,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
545,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
546,Spain,England,England vs Spain,England,Spain,,True
547,Spain,England,England vs Spain,Spain,England,,True
548,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
549,Spain,England,England vs Spain,England,Spain,,True
550,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
551,Spain,England,England vs Spain,Spain,England,,True
552,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
553,Spain,England,England vs Spain,England,Spain,,True
554,Spain,England,England vs Spain,Spain,England,,True
555,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
556,Spain,England,England vs Spain,Spain,England,,True
557,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
558,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
559,Spain,England,England vs Spain,England,Spain,,True
560,Spain,England,England vs Spain,England,Spain,,True
561,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
562,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
563,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
564,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
565,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
566,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
567,Spain,England,England vs Spain,England,Spain,,True
568,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
569,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
570,Spain,England,England vs Spain,England,Spain,,True
571,Spain,England,England vs Spain,England,Spain,,True
572,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
573,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
574,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
575,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
576,Spain,England,England vs Spain,England,Spain,,True
577,Spain,England,England vs Spain,Spain,England,,True
578,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
579,Spain,England,England vs Spain,Spain,England,,True
580,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
581,Spain,England,England vs Spain,England,Spain,,True
582,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
583,Spain,England,England vs Spain,England,Spain,,True
584,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
585,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
586,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
587,Spain,England,England vs Spain,England,Spain,,True
588,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
589,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
590,Spain,England,England vs Spain,Spain,England,,True
591,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
592,Spain,England,England vs Spain,Spain,England,,True
593,Spain,England,England vs Spain,England,Spain,,True
594,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
595,Spain,England,England vs Spain,England,Spain,,True
596,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
597,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
598,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
599,Spain,England,England vs Spain,England,Spain,,True
600,Spain,England,England vs Spain,England,Spain,,True
601,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
602,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
603,Spain,England,England vs Spain,Spain,England,,True
604,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
605,Spain,England,England vs Spain,Spain,England,,True
606,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
607,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
608,Spain,England,England vs Spain,Spain,England,,True
609,Spain,England,England vs Spain,England,Spain,,True
610,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
611,Spain,England,England vs Spain,Spain,England,,True
612,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
613,Spain,England,England vs Spain,England,Spain,,True
614,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
615,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
616,Spain,England,England vs Spain,England,Spain,,True
617,Spain,England,England vs Spain,England,Spain,,True
618,Spain,England,England vs Spain,Spain,England,,True
619,Spain,England,England vs Spain,Spain,England,,True
620,Spain,England,England vs Spain,Spain,England,,True
621,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
622,Spain,England,England vs Spain,Spain,England,,True
623,Spain,England,England vs Spain,Spain,England,,True
624,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
625,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
626,Spain,England,England vs Spain,Spain,England,,True
627,Spain,England,England vs Spain,England,Spain,,True
628,Spain,England,England vs Spain,England,Spain,,True
629,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
630,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
631,Spain,England,England vs Spain,Spain,England,,True
632,Spain,England,England vs Spain,England,Spain,,True
633,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
634,Spain,England,England vs Spain,England,Spain,,True
635,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
636,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
637,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
638,Spain,England,England vs Spain,Spain,England,,True
639,Spain,England,England vs Spain,Spain,England,,True
640,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
641,Spain,England,England vs Spain,Spain,England,,True
642,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
643,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
644,Spain,England,England vs Spain,Spain,England,,True
645,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
646,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
647,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
648,Spain,England,England vs Spain,Spain,England,,True
649,Spain,England,England vs Spain,Spain,England,,True
650,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
651,Spain,England,England vs Spain,England,Spain,,True
652,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
653,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
654,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
655,Spain,England,England vs Spain,England,Spain,,True
656,Spain,England,England vs Spain,England,Spain,,True
657,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
658,Spain,England,England vs Spain,England,Spain,,True
659,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
660,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
661,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
662,Spain,England,England vs Spain,England,Spain,,True
663,Spain,England,England vs Spain,England,Spain,,True
664,Spain,England,England vs Spain,England,Spain,,True
665,Spain,England,England vs Spain,Spain,England,,True
666,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
667,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
668,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
669,Spain,England,England vs Spain,England,Spain,,True
670,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
671,Spain,England,England vs Spain,England,Spain,,True
672,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
673,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
674,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
675,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
676,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
677,Spain,England,England vs Spain,Spain,England,,True
678,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
679,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
680,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
681,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
682,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
683,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
684,Spain,England,England vs Spain,Spain,England,,True
685,Spain,England,England vs Spain,Spain,England,,True
686,Spain,England,England vs Spain,England,Spain,,True
687,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
688,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
689,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
690,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
691,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
692,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
693,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
694,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
695,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
696,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
697,Spain,England,England vs Spain,Spain,England,,True
698,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
699,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
700,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
701,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
702,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
703,Spain,England,England vs Spain,Spain,England,,True
704,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
705,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
706,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
707,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
708,Spain,England,England vs Spain,England,Spain,,True
709,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
710,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
711,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
712,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
713,Spain,England,England vs Spain,Spain,England,,True
714,Spain,England,England vs Spain,Spain,England,,True
715,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
716,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
717,Spain,England,England vs Spain,Spain,England,,True
718,Spain,England,England vs Spain,England,Spain,,True
719,Spain,England,England vs Spain,Spain,England,,True
720,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
721,Spain,England,England vs Spain,Spain,England,,True
722,Spain,England,England vs Spain,Spain,England,,True
723,Spain,England,England vs Spain,England,Spain,,True
724,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
725,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
726,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
727,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
728,Spain,England,England vs Spain,Spain,England,,True
729,Spain,England,England vs Spain,Spain,England,,True
730,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
731,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
732,Spain,England,England vs Spain,Spain,England,,True
733,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
734,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
735,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
736,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
737,Spain,England,England vs Spain,Spain,England,,True
738,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
739,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
740,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
741,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
742,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
743,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
744,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
745,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
746,Spain,England,England vs Spain,England,Spain,,True
747,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
748,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
749,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
750,Spain,England,England vs Spain,England,Spain,,True
751,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
752,Spain,England,England vs Spain,Spain,England,,True
753,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
754,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
755,Spain,England,England vs Spain,England,Spain,,True
756,Spain,England,England vs Spain,Spain,England,,True
757,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
758,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
759,Spain,England,England vs Spain,England,Spain,,True
760,Spain,England,England vs Spain,Spain,England,,True
761,Spain,England,England vs Spain,Spain,England,,True
762,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
763,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
764,Spain,England,England vs Spain,Spain,England,,True
765,Spain,England,England vs Spain,Spain,England,,True
766,Spain,England,England vs Spain,Spain,England,,True
767,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
768,Spain,England,England vs Spain,Spain,England,,True
769,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
