match_id,stage,team_a,team_b,result_label,simulation_id,match_slot,winner,loser,probability_source
64.0,Group Stage,Uruguay,Spain,team_a_win,5,,,,
65.0,Group Stage,Egypt,Iran,team_a_win,5,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,5,,,,
67.0,Group Stage,Panama,England,draw,5,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,5,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,5,,,,
71.0,Group Stage,Algeria,Austria,draw,5,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,5,,,,
,Round of 32,Mexico,Canada,team_a_win,5,R32_M1,Mexico,Canada,elo_fallback
,Round of 32,Brazil,United States,team_a_loss,5,R32_M2,United States,Brazil,elo_fallback
,Round of 32,Ivory Coast,Tunisia,team_a_win,5,R32_M3,Ivory Coast,Tunisia,elo_fallback
,Round of 32,Belgium,Uruguay,team_a_win,5,R32_M4,Belgium,Uruguay,elo_fallback
,Round of 32,France,Jordan,team_a_win,5,R32_M5,France,Jordan,elo_fallback
,Round of 32,Portugal,England,team_a_win,5,R32_M6,Portugal,England,elo_fallback
,Round of 32,Switzerland,South Africa,team_a_win,5,R32_M7,Switzerland,South Africa,elo_fallback
,Round of 32,Australia,Morocco,team_a_loss,5,R32_M8,Morocco,Australia,elo_fallback
,Round of 32,Netherlands,Germany,team_a_loss,5,R32_M9,Germany,Netherlands,elo_fallback
,Round of 32,Saudi Arabia,Iran,team_a_loss,5,R32_M10,Iran,Saudi Arabia,elo_fallback
,Round of 32,Argentina,Senegal,team_a_win,5,R32_M11,Argentina,Senegal,elo_fallback
,Round of 32,Croatia,Colombia,team_a_win,5,R32_M12,Croatia,Colombia,elo_fallback
,Round of 32,Egypt,Qatar,team_a_loss,5,R32_M13,Qatar,Egypt,elo_fallback
,Round of 32,Ecuador,South Korea,team_a_loss,5,R32_M14,South Korea,Ecuador,elo_fallback
,Round of 32,Spain,Scotland,team_a_win,5,R32_M15,Spain,Scotland,elo_fallback
,Round of 32,Austria,Ghana,team_a_loss,5,R32_M16,Ghana,Austria,elo_fallback
,Round of 16,Mexico,United States,team_a_loss,5,R16_M1,United States,Mexico,elo_fallback
,Round of 16,Ivory Coast,Belgium,team_a_loss,5,R16_M2,Belgium,Ivory Coast,elo_fallback
,Round of 16,France,Portugal,team_a_win,5,R16_M3,France,Portugal,elo_fallback
,Round of 16,Switzerland,Morocco,team_a_loss,5,R16_M4,Morocco,Switzerland,elo_fallback
,Round of 16,Germany,Iran,team_a_win,5,R16_M5,Germany,Iran,elo_fallback
,Round of 16,Argentina,Croatia,team_a_win,5,R16_M6,Argentina,Croatia,elo_fallback
,Round of 16,Qatar,South Korea,team_a_loss,5,R16_M7,South Korea,Qatar,elo_fallback
,Round of 16,Spain,Ghana,team_a_loss,5,R16_M8,Ghana,Spain,elo_fallback
,Quarterfinal,United States,Belgium,team_a_loss,5,QF_M1,Belgium,United States,elo_fallback
,Quarterfinal,France,Morocco,team_a_win,5,QF_M2,France,Morocco,elo_fallback
,Quarterfinal,Germany,Argentina,team_a_loss,5,QF_M3,Argentina,Germany,elo_fallback
,Quarterfinal,South Korea,Ghana,team_a_loss,5,QF_M4,Ghana,South Korea,elo_fallback
,Semifinal,Belgium,France,team_a_win,5,SF_M1,Belgium,France,elo_fallback
,Semifinal,Argentina,Ghana,team_a_win,5,SF_M2,Argentina,Ghana,elo_fallback
,Final,Belgium,Argentina,team_a_win,5,FINAL_M1,Belgium,Argentina,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_win,6,,,,
4.0,Group Stage,United States,Paraguay,team_a_win,6,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_win,6,,,,
6.0,Group Stage,Brazil,Morocco,team_a_win,6,,,,
7.0,Group Stage,Haiti,Scotland,team_a_win,6,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,6,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,6,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_loss,6,,,,
14.0,Group Stage,Belgium,Egypt,team_a_win,6,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,team_a_win,6,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,6,,,,
17.0,Group Stage,France,Senegal,team_a_win,6,,,,
19.0,Group Stage,Argentina,Algeria,draw,6,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,6,,,,
22.0,Group Stage,England,Croatia,team_a_loss,6,,,,
23.0,Group Stage,Ghana,Panama,team_a_loss,6,,,,
24.0,Group Stage,Uzbekistan,Colombia,draw,6,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,6,,,,
28.0,Group Stage,Mexico,South Korea,team_a_win,6,,,,
29.0,Group Stage,United States,Australia,team_a_win,6,,,,
30.0,Group Stage,Scotland,Morocco,draw,6,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,6,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_loss,6,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,6,,,,
36.0,Group Stage,Tunisia,Japan,draw,6,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,6,,,,
38.0,Group Stage,Belgium,Iran,team_a_loss,6,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,6,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,6,,,,
43.0,Group Stage,Norway,Senegal,team_a_loss,6,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,6,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,6,,,,
46.0,Group Stage,England,Ghana,team_a_win,6,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,6,,,,
49.0,Group Stage,Switzerland,Canada,team_a_win,6,,,,
51.0,Group Stage,Scotland,Brazil,team_a_loss,6,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,6,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,6,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,6,,,,
56.0,Group Stage,Ecuador,Germany,team_a_loss,6,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,6,,,,
60.0,Group Stage,Paraguay,Australia,team_a_win,6,,,,
61.0,Group Stage,Norway,France,team_a_loss,6,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,6,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,6,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,6,,,,
67.0,Group Stage,Panama,England,draw,6,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,6,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,6,,,,
71.0,Group Stage,Algeria,Austria,draw,6,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,6,,,,
,Round of 32,Mexico,Canada,team_a_loss,6,R32_M1,Canada,Mexico,elo_fallback
,Round of 32,Brazil,Paraguay,team_a_loss,6,R32_M2,Paraguay,Brazil,elo_fallback
,Round of 32,Ecuador,Japan,team_a_win,6,R32_M3,Ecuador,Japan,elo_fallback
,Round of 32,Iran,Saudi Arabia,team_a_win,6,R32_M4,Iran,Saudi Arabia,elo_fallback
,Round of 32,France,Algeria,team_a_win,6,R32_M5,France,Algeria,elo_fallback
,Round of 32,Portugal,Panama,team_a_win,6,R32_M6,Portugal,Panama,elo_fallback
,Round of 32,Switzerland,South Korea,team_a_loss,6,R32_M7,South Korea,Switzerland,elo_fallback
,Round of 32,United States,Morocco,team_a_loss,6,R32_M8,Morocco,United States,elo_fallback
,Round of 32,Netherlands,Germany,team_a_win,6,R32_M9,Netherlands,Germany,elo_fallback
,Round of 32,Spain,Belgium,team_a_win,6,R32_M10,Spain,Belgium,elo_fallback
,Round of 32,Argentina,Senegal,team_a_loss,6,R32_M11,Senegal,Argentina,elo_fallback
,Round of 32,Croatia,Uzbekistan,team_a_win,6,R32_M12,Croatia,Uzbekistan,elo_fallback
,Round of 32,Ivory Coast,Colombia,team_a_win,6,R32_M13,Ivory Coast,Colombia,elo_fallback
,Round of 32,Austria,Tunisia,team_a_win,6,R32_M14,Austria,Tunisia,elo_fallback
,Round of 32,England,Egypt,team_a_win,6,R32_M15,England,Egypt,elo_fallback
,Round of 32,Qatar,Haiti,team_a_win,6,R32_M16,Qatar,Haiti,elo_fallback
,Round of 16,Canada,Paraguay,team_a_win,6,R16_M1,Canada,Paraguay,elo_fallback
,Round of 16,Ecuador,Iran,team_a_win,6,R16_M2,Ecuador,Iran,elo_fallback
,Round of 16,France,Portugal,team_a_win,6,R16_M3,France,Portugal,elo_fallback
,Round of 16,South Korea,Morocco,team_a_win,6,R16_M4,South Korea,Morocco,elo_fallback
,Round of 16,Netherlands,Spain,team_a_loss,6,R16_M5,Spain,Netherlands,elo_fallback
,Round of 16,Senegal,Croatia,team_a_win,6,R16_M6,Senegal,Croatia,elo_fallback
,Round of 16,Ivory Coast,Austria,team_a_loss,6,R16_M7,Austria,Ivory Coast,elo_fallback
,Round of 16,England,Qatar,team_a_win,6,R16_M8,England,Qatar,elo_fallback
,Quarterfinal,Canada,Ecuador,team_a_win,6,QF_M1,Canada,Ecuador,elo_fallback
,Quarterfinal,France,South Korea,team_a_win,6,QF_M2,France,South Korea,elo_fallback
,Quarterfinal,Spain,Senegal,team_a_win,6,QF_M3,Spain,Senegal,elo_fallback
,Quarterfinal,Austria,England,team_a_win,6,QF_M4,Austria,England,elo_fallback
,Semifinal,Canada,France,team_a_win,6,SF_M1,Canada,France,elo_fallback
,Semifinal,Spain,Austria,team_a_loss,6,SF_M2,Austria,Spain,elo_fallback
,Final,Canada,Austria,team_a_win,6,FINAL_M1,Canada,Austria,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_win,7,,,,
4.0,Group Stage,United States,Paraguay,team_a_win,7,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_loss,7,,,,
6.0,Group Stage,Brazil,Morocco,team_a_win,7,,,,
7.0,Group Stage,Haiti,Scotland,team_a_win,7,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,7,,,,
10.0,Group Stage,Netherlands,Japan,draw,7,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_loss,7,,,,
14.0,Group Stage,Belgium,Egypt,draw,7,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,draw,7,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,7,,,,
17.0,Group Stage,France,Senegal,draw,7,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,7,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,7,,,,
22.0,Group Stage,England,Croatia,team_a_loss,7,,,,
23.0,Group Stage,Ghana,Panama,draw,7,,,,
24.0,Group Stage,Uzbekistan,Colombia,draw,7,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,7,,,,
28.0,Group Stage,Mexico,South Korea,team_a_loss,7,,,,
29.0,Group Stage,United States,Australia,team_a_loss,7,,,,
30.0,Group Stage,Scotland,Morocco,team_a_win,7,,,,
31.0,Group Stage,Brazil,Haiti,team_a_loss,7,,,,
34.0,Group Stage,Germany,Ivory Coast,draw,7,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_loss,7,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,7,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,7,,,,
38.0,Group Stage,Belgium,Iran,draw,7,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,7,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,7,,,,
43.0,Group Stage,Norway,Senegal,team_a_win,7,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,7,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,7,,,,
46.0,Group Stage,England,Ghana,team_a_win,7,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,7,,,,
49.0,Group Stage,Switzerland,Canada,team_a_win,7,,,,
51.0,Group Stage,Scotland,Brazil,team_a_win,7,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,7,,,,
54.0,Group Stage,South Africa,South Korea,team_a_win,7,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,7,,,,
56.0,Group Stage,Ecuador,Germany,draw,7,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_win,7,,,,
60.0,Group Stage,Paraguay,Australia,draw,7,,,,
61.0,Group Stage,Norway,France,draw,7,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,7,,,,
65.0,Group Stage,Egypt,Iran,team_a_win,7,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,7,,,,
67.0,Group Stage,Panama,England,team_a_loss,7,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,7,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,7,,,,
71.0,Group Stage,Algeria,Austria,team_a_loss,7,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,7,,,,
,Round of 32,Mexico,Canada,team_a_loss,7,R32_M1,Canada,Mexico,elo_fallback
,Round of 32,Haiti,United States,team_a_loss,7,R32_M2,United States,Haiti,elo_fallback
,Round of 32,Germany,Tunisia,team_a_win,7,R32_M3,Germany,Tunisia,elo_fallback
,Round of 32,Egypt,Uruguay,team_a_win,7,R32_M4,Egypt,Uruguay,elo_fallback
,Round of 32,Norway,Austria,team_a_loss,7,R32_M5,Austria,Norway,elo_fallback
,Round of 32,Portugal,England,team_a_loss,7,R32_M6,England,Portugal,elo_fallback
,Round of 32,Switzerland,South Korea,team_a_win,7,R32_M7,Switzerland,South Korea,elo_fallback
,Round of 32,Australia,Scotland,team_a_win,7,R32_M8,Australia,Scotland,elo_fallback
,Round of 32,Japan,Ecuador,team_a_loss,7,R32_M9,Ecuador,Japan,elo_fallback
,Round of 32,Spain,Belgium,team_a_win,7,R32_M10,Spain,Belgium,elo_fallback
,Round of 32,Argentina,France,team_a_loss,7,R32_M11,France,Argentina,elo_fallback
,Round of 32,Croatia,Uzbekistan,team_a_win,7,R32_M12,Croatia,Uzbekistan,elo_fallback
,Round of 32,Ivory Coast,Saudi Arabia,team_a_loss,7,R32_M13,Saudi Arabia,Ivory Coast,elo_fallback
,Round of 32,Iran,Netherlands,team_a_win,7,R32_M14,Iran,Netherlands,elo_fallback
,Round of 32,South Africa,Paraguay,team_a_win,7,R32_M15,South Africa,Paraguay,elo_fallback
,Round of 32,Morocco,Algeria,team_a_loss,7,R32_M16,Algeria,Morocco,elo_fallback
,Round of 16,Canada,United States,team_a_loss,7,R16_M1,United States,Canada,elo_fallback
,Round of 16,Germany,Egypt,team_a_win,7,R16_M2,Germany,Egypt,elo_fallback
,Round of 16,Austria,England,team_a_loss,7,R16_M3,England,Austria,elo_fallback
,Round of 16,Switzerland,Australia,team_a_loss,7,R16_M4,Australia,Switzerland,elo_fallback
,Round of 16,Ecuador,Spain,team_a_loss,7,R16_M5,Spain,Ecuador,elo_fallback
,Round of 16,France,Croatia,team_a_win,7,R16_M6,France,Croatia,elo_fallback
,Round of 16,Saudi Arabia,Iran,team_a_loss,7,R16_M7,Iran,Saudi Arabia,elo_fallback
,Round of 16,South Africa,Algeria,team_a_loss,7,R16_M8,Algeria,South Africa,elo_fallback
,Quarterfinal,United States,Germany,team_a_loss,7,QF_M1,Germany,United States,elo_fallback
,Quarterfinal,England,Australia,team_a_loss,7,QF_M2,Australia,England,elo_fallback
,Quarterfinal,Spain,France,team_a_loss,7,QF_M3,France,Spain,elo_fallback
,Quarterfinal,Iran,Algeria,team_a_win,7,QF_M4,Iran,Algeria,elo_fallback
,Semifinal,Germany,Australia,team_a_loss,7,SF_M1,Australia,Germany,elo_fallback
,Semifinal,France,Iran,team_a_loss,7,SF_M2,Iran,France,elo_fallback
,Final,Australia,Iran,team_a_loss,7,FINAL_M1,Iran,Australia,elo_fallback
1.0,Group Stage,Mexico,South Africa,draw,8,,,,
4.0,Group Stage,United States,Paraguay,draw,8,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_win,8,,,,
6.0,Group Stage,Brazil,Morocco,team_a_loss,8,,,,
7.0,Group Stage,Haiti,Scotland,team_a_win,8,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,8,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,8,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_win,8,,,,
14.0,Group Stage,Belgium,Egypt,team_a_win,8,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,team_a_loss,8,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,8,,,,
17.0,Group Stage,France,Senegal,team_a_win,8,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,8,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,8,,,,
22.0,Group Stage,England,Croatia,team_a_win,8,,,,
23.0,Group Stage,Ghana,Panama,draw,8,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_loss,8,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,8,,,,
28.0,Group Stage,Mexico,South Korea,team_a_win,8,,,,
29.0,Group Stage,United States,Australia,team_a_loss,8,,,,
30.0,Group Stage,Scotland,Morocco,team_a_loss,8,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,8,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,8,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,8,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,8,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,8,,,,
38.0,Group Stage,Belgium,Iran,team_a_win,8,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_win,8,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,8,,,,
43.0,Group Stage,Norway,Senegal,team_a_loss,8,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,8,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,8,,,,
46.0,Group Stage,England,Ghana,team_a_win,8,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,8,,,,
49.0,Group Stage,Switzerland,Canada,team_a_loss,8,,,,
51.0,Group Stage,Scotland,Brazil,team_a_loss,8,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,8,,,,
54.0,Group Stage,South Africa,South Korea,team_a_win,8,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,8,,,,
56.0,Group Stage,Ecuador,Germany,team_a_loss,8,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,8,,,,
60.0,Group Stage,Paraguay,Australia,team_a_loss,8,,,,
61.0,Group Stage,Norway,France,draw,8,,,,
64.0,Group Stage,Uruguay,Spain,team_a_win,8,,,,
65.0,Group Stage,Egypt,Iran,team_a_win,8,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_win,8,,,,
67.0,Group Stage,Panama,England,team_a_win,8,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,8,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,8,,,,
71.0,Group Stage,Algeria,Austria,team_a_loss,8,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,8,,,,
,Round of 32,Mexico,Qatar,team_a_win,8,R32_M1,Mexico,Qatar,elo_fallback
,Round of 32,Morocco,United States,team_a_win,8,R32_M2,Morocco,United States,elo_fallback
,Round of 32,Germany,Japan,team_a_win,8,R32_M3,Germany,Japan,elo_fallback
,Round of 32,New Zealand,Spain,team_a_loss,8,R32_M4,Spain,New Zealand,elo_fallback
,Round of 32,France,Austria,team_a_win,8,R32_M5,France,Austria,elo_fallback
,Round of 32,Portugal,Croatia,team_a_loss,8,R32_M6,Croatia,Portugal,elo_fallback
,Round of 32,Canada,South Africa,team_a_win,8,R32_M7,Canada,South Africa,elo_fallback
,Round of 32,Australia,Brazil,team_a_loss,8,R32_M8,Brazil,Australia,elo_fallback
,Round of 32,Netherlands,Ivory Coast,team_a_win,8,R32_M9,Netherlands,Ivory Coast,elo_fallback
,Round of 32,Uruguay,Belgium,team_a_win,8,R32_M10,Uruguay,Belgium,elo_fallback
,Round of 32,Argentina,Senegal,team_a_win,8,R32_M11,Argentina,Senegal,elo_fallback
,Round of 32,England,Colombia,team_a_win,8,R32_M12,England,Colombia,elo_fallback
,Round of 32,Panama,Cabo Verde,team_a_loss,8,R32_M13,Cabo Verde,Panama,elo_fallback
,Round of 32,Haiti,Norway,team_a_loss,8,R32_M14,Norway,Haiti,elo_fallback
,Round of 32,Ecuador,Paraguay,team_a_loss,8,R32_M15,Paraguay,Ecuador,elo_fallback
,Round of 32,Egypt,Algeria,team_a_win,8,R32_M16,Egypt,Algeria,elo_fallback
,Round of 16,Mexico,Morocco,team_a_win,8,R16_M1,Mexico,Morocco,elo_fallback
,Round of 16,Germany,Spain,team_a_loss,8,R16_M2,Spain,Germany,elo_fallback
,Round of 16,France,Croatia,team_a_win,8,R16_M3,France,Croatia,elo_fallback
,Round of 16,Canada,Brazil,team_a_loss,8,R16_M4,Brazil,Canada,elo_fallback
,Round of 16,Netherlands,Uruguay,team_a_loss,8,R16_M5,Uruguay,Netherlands,elo_fallback
,Round of 16,Argentina,England,team_a_loss,8,R16_M6,England,Argentina,elo_fallback
,Round of 16,Cabo Verde,Norway,team_a_loss,8,R16_M7,Norway,Cabo Verde,elo_fallback
,Round of 16,Paraguay,Egypt,team_a_win,8,R16_M8,Paraguay,Egypt,elo_fallback
,Quarterfinal,Mexico,Spain,team_a_loss,8,QF_M1,Spain,Mexico,elo_fallback
,Quarterfinal,France,Brazil,team_a_win,8,QF_M2,France,Brazil,elo_fallback
,Quarterfinal,Uruguay,England,team_a_win,8,QF_M3,Uruguay,England,elo_fallback
,Quarterfinal,Norway,Paraguay,team_a_win,8,QF_M4,Norway,Paraguay,elo_fallback
,Semifinal,Spain,France,team_a_loss,8,SF_M1,France,Spain,elo_fallback
,Semifinal,Uruguay,Norway,team_a_loss,8,SF_M2,Norway,Uruguay,elo_fallback
,Final,France,Norway,team_a_loss,8,FINAL_M1,Norway,France,model_reversed
1.0,Group Stage,Mexico,South Africa,team_a_win,9,,,,
4.0,Group Stage,United States,Paraguay,draw,9,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_win,9,,,,
6.0,Group Stage,Brazil,Morocco,team_a_win,9,,,,
7.0,Group Stage,Haiti,Scotland,draw,9,,,,
9.0,Group Stage,Germany,Curaçao,team_a_loss,9,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,9,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_loss,9,,,,
14.0,Group Stage,Belgium,Egypt,team_a_loss,9,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,team_a_loss,9,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,9,,,,
17.0,Group Stage,France,Senegal,team_a_loss,9,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,9,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,9,,,,
22.0,Group Stage,England,Croatia,team_a_win,9,,,,
23.0,Group Stage,Ghana,Panama,team_a_loss,9,,,,
24.0,Group Stage,Uzbekistan,Colombia,draw,9,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,9,,,,
28.0,Group Stage,Mexico,South Korea,team_a_win,9,,,,
29.0,Group Stage,United States,Australia,team_a_win,9,,,,
30.0,Group Stage,Scotland,Morocco,team_a_loss,9,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,9,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,9,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,9,,,,
36.0,Group Stage,Tunisia,Japan,draw,9,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,9,,,,
38.0,Group Stage,Belgium,Iran,team_a_loss,9,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,9,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,9,,,,
43.0,Group Stage,Norway,Senegal,team_a_win,9,,,,
44.0,Group Stage,Jordan,Algeria,team_a_win,9,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,9,,,,
46.0,Group Stage,England,Ghana,team_a_win,9,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,9,,,,
49.0,Group Stage,Switzerland,Canada,team_a_win,9,,,,
51.0,Group Stage,Scotland,Brazil,team_a_loss,9,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,9,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,9,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,9,,,,
56.0,Group Stage,Ecuador,Germany,draw,9,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,9,,,,
60.0,Group Stage,Paraguay,Australia,team_a_win,9,,,,
61.0,Group Stage,Norway,France,team_a_loss,9,,,,
64.0,Group Stage,Uruguay,Spain,draw,9,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,9,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,9,,,,
67.0,Group Stage,Panama,England,team_a_loss,9,,,,
68.0,Group Stage,Croatia,Ghana,draw,9,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,9,,,,
71.0,Group Stage,Algeria,Austria,team_a_win,9,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,9,,,,
,Round of 32,Mexico,Qatar,team_a_loss,9,R32_M1,Qatar,Mexico,elo_fallback
,Round of 32,Brazil,United States,team_a_loss,9,R32_M2,United States,Brazil,elo_fallback
,Round of 32,Ecuador,Japan,team_a_loss,9,R32_M3,Japan,Ecuador,elo_fallback
,Round of 32,Iran,Uruguay,team_a_loss,9,R32_M4,Uruguay,Iran,elo_fallback
,Round of 32,Norway,Austria,team_a_win,9,R32_M5,Norway,Austria,elo_fallback
,Round of 32,Portugal,Croatia,team_a_win,9,R32_M6,Portugal,Croatia,elo_fallback
,Round of 32,Switzerland,South Korea,team_a_loss,9,R32_M7,South Korea,Switzerland,elo_fallback
,Round of 32,Paraguay,Morocco,team_a_loss,9,R32_M8,Morocco,Paraguay,elo_fallback
,Round of 32,Netherlands,Germany,team_a_win,9,R32_M9,Netherlands,Germany,elo_fallback
,Round of 32,Spain,Egypt,team_a_win,9,R32_M10,Spain,Egypt,elo_fallback
,Round of 32,Argentina,France,team_a_win,9,R32_M11,Argentina,France,elo_fallback
,Round of 32,England,Uzbekistan,team_a_win,9,R32_M12,England,Uzbekistan,elo_fallback
,Round of 32,Canada,Colombia,team_a_loss,9,R32_M13,Colombia,Canada,elo_fallback
,Round of 32,Senegal,Tunisia,team_a_loss,9,R32_M14,Tunisia,Senegal,elo_fallback
,Round of 32,Ivory Coast,Panama,team_a_win,9,R32_M15,Ivory Coast,Panama,elo_fallback
,Round of 32,Belgium,Jordan,team_a_win,9,R32_M16,Belgium,Jordan,elo_fallback
,Round of 16,Qatar,United States,team_a_loss,9,R16_M1,United States,Qatar,elo_fallback
,Round of 16,Japan,Uruguay,team_a_loss,9,R16_M2,Uruguay,Japan,elo_fallback
,Round of 16,Norway,Portugal,team_a_loss,9,R16_M3,Portugal,Norway,elo_fallback
,Round of 16,South Korea,Morocco,team_a_win,9,R16_M4,South Korea,Morocco,elo_fallback
,Round of 16,Netherlands,Spain,team_a_loss,9,R16_M5,Spain,Netherlands,elo_fallback
,Round of 16,Argentina,England,team_a_win,9,R16_M6,Argentina,England,elo_fallback
,Round of 16,Colombia,Tunisia,team_a_win,9,R16_M7,Colombia,Tunisia,elo_fallback
